highway,source,amenity,ele,gnis:feature_id,name,power,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,brand,brand:wikidata,ref,bus,network,network:short,network:wikidata,public_transport,tiger:cfcc,tiger:name_base,tiger:name_type,tiger:reviewed,tiger:separated,tiger:source,tiger:tlid,tiger:zip_left,tiger:zip_right,hgv,lanes,maxspeed,old_ref_legislative,oneway,shoulder,source:hgv,building,bicycle,foot,motor_vehicle,segregated,surface,tiger:name_base_1,cables,voltage,access,service,tunnel,layer,natural,footway,area_m2,length_m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,104.07898161352101,40.865484645694536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,142.48894441309892,48.825436221771575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,140.25215363535557,50.39284409494782
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,115.78093916981861,46.24688615700923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,123.3133666093841,48.18494729224281
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,201.3634979575475,61.32126445229886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,178.53241910414707,54.701948375701676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,152.72209429440218,55.203842684923124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,134.70833649618513,47.675823341559415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,176.605753935456,54.930256307204886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,143.6837641590637,49.152874346666174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,121.83669895966273,45.15524839175416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,140.28342990465353,53.74475090889354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,152.88934832976403,53.34977367055762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,150.3354604542699,56.28422536534456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,111.52432717809027,47.082938539700734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,117.37635053281184,49.04079403314805
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,121.16316069777062,49.37609371468105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,119.52774596746838,50.770654766823135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,144.53321240576832,50.82888316482347
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,63.27329105595231,32.20134704071427
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,55.28208524147405,29.844164296375443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,46.90535044422394,27.759414165840465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,68.85782710727719,35.00297685331729
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,122.6817278218223,44.04014413730971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,85.68721575745532,37.186874124445836
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,165.19012856852058,56.196277456852584
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,100.27261955406466,42.95505419503156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,44.79416450239489,26.839345826429085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,95.32529341801806,42.6064527895406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,155.18342911614263,52.63806952589802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,150.7959605208907,51.20750413496697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,78.62531786567953,35.85662479225853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,75.1663558045436,34.685474834843234
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,77.95980364504501,35.7261261685132
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,106.62154321461284,41.422488272165616
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,119.82746549509544,47.70112077282967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,79.311811839038,36.36069228722157
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,105.14409053819278,44.82651049217555
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,40.819252997812754,25.581584627011544
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,107.28810226258878,41.73947336604321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,163.93310548539927,53.857983249347626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,139.86009808943098,50.27583359604873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,223.09965454589,72.70055477129799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,73.48473823143883,36.510946138968954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,57.258991643052155,30.382467183412967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,81.24297764688157,39.35424821217612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,104.404862876706,44.62991301029929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,102.24365573872323,43.828860338867635
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,92.56575757788781,39.26358353638484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,96.43563374711007,43.55969596562874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,103.67079155821675,43.19053778121226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,39.83916990507263,25.254689010915936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,34.02010611654624,23.33941182902907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,102.13263283546631,40.4383617420165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,112.97309670779708,47.84630702418072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,92.60993420240604,40.62159233775486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,107.14143789220167,43.55098507006741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,89.71097842615922,39.03774665283153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,146.9813636372142,52.720117736839924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,161.40192860553756,53.60752759590338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,123.84398652161708,45.33946010269839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,105.71812782247889,44.535207282398275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,73.12292134985698,34.475778018607784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,116.41332875182181,46.25882901952009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,148.65999145698785,54.70535357628099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,74.90333735910495,34.72567679195749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,53.17009656666362,29.270429717135663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,84.43591452524892,40.03828520780316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,144.88049702042815,54.29607158913804
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,80.84532570527811,39.887941090005086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,108.96103815860103,46.409105775307026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,108.30975430752714,44.52133370706849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,112.92922777302213,46.41726656952507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,59.25167335320838,33.3448539530349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,74.03446749450985,36.6386431693837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,90.62392811799369,38.77575306063269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,84.58302427575414,37.683433289751996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,70.62131329718761,35.56573430358295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,67.78949473716692,36.00096308705909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,92.10418777571975,41.005700452622825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,79.62400951110152,35.754174817562074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,87.18934902997994,38.943006203432454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,111.7318176544289,47.59886776524169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,113.85168318965195,43.26413008026784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,91.1003886010567,39.651144907815464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,69.14857593562945,33.886699428037794
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,76.19401865698529,38.325042936331386
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,72.90031588627222,34.288887902891965
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,100.57788786107292,41.022320450970184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,119.91995033582144,45.89803687832028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,278.3826129988788,66.8815016716388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,101.69813600846953,40.781697679297096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,168.6877988618958,54.853662511932995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,96.06302590339067,40.96034272695105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,134.48537940913246,47.244499353617314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,79.39768686989484,36.40682521787584
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,34.24301055627621,23.729623336107412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,190.96697602384472,63.53896698739656
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,166.999263301531,58.76071662061483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,82.44090391063179,36.80052579486098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,98.81741747971228,40.36782644921724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,122.71598298066013,50.15806117509064
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,45.658585563424325,27.12333684776015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,82.63616651867154,36.514698459394616
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,152.73724460186355,53.749155437547174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,129.52219706206256,46.22980335743921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,107.37362200426105,41.78984754305057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,114.61381353456245,43.18550454192929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,96.66829996647098,40.47854621714288
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,65.68019249725234,33.659162916030795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,89.60482455610932,37.091535749800336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,87.94466934421973,39.241007664351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,149.4986695577503,50.59962283068921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,97.98537393302188,40.21000089328907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,97.44228957445021,39.981084289205526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,97.19083794655783,39.43976509529864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,98.91938807528393,40.050020746022554
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,96.65902218423248,40.676487619910326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,136.12264728279922,48.226842656156975
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,104.81273216410973,42.143593530499345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,101.89714440185075,40.636351493500925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,58.675913048167025,33.78998072110334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,124.06336516998978,47.772314910504825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,33.11631290596742,24.03325082879267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,101.63300066321436,47.239018390698625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,94.26676006619002,39.91335547046432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,84.94392342770804,37.06128043120122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,148.538254296068,49.925260887644214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,122.755871388128,44.69024938275797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,165.14122575685502,51.759147161718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,165.5157166609692,52.637912804492046
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,137.9161542544014,48.93405953824462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,81.57680087665932,36.57623786238605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,46.60722340958462,28.0642609140314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,102.14855704573554,42.734670298825364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,116.474116693531,44.20269529459753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,108.54883357880634,44.49224286916341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,101.07267390736335,42.475146554852785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,155.8126208813237,51.15058969001225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,149.64757005149235,49.97686562220824
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,194.3393165908062,60.79716726064375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,92.46052611079702,39.641742277258544
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,100.41207819525884,43.08072418636442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,110.17301165981307,42.84365550080172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,112.94378116560515,46.012892066941156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,109.26405179900951,42.11226084493453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,114.17724237683672,43.951091386919494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,121.9462027123454,47.18287396571607
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,132.423254292828,46.682366539605894
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,126.04939512674822,47.14917983810282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,109.86509735967546,42.716315232384474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,132.89476972430063,48.52628190380094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,154.12774791358265,55.8630603025841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,139.96268013833418,47.90345239595025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,113.47060505335449,44.346989909959476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,219.61050880422022,59.97015852526412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,89.82033303860453,39.371647036922695
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,137.96598089797124,47.91552566270529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,135.4829834518056,48.60978620371416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,121.88683645118186,45.13931294841189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,85.8146707807191,37.79215598326396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,142.2408984581449,48.848347678682444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,22.566248773068068,20.243593491356513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,103.78262786259583,45.084293737781465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,95.18379440710622,45.42074874462868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,84.3575491908564,36.74088938630005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,188.1751641153696,61.69038503741511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,100.15439584179704,40.12398471924542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,81.68665619324015,36.21352285538672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,129.0665425424293,45.740209551526725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,71.91201909793233,34.13203227978645
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,89.85595865507267,37.99875906290204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,73.88012337841855,34.70142956018406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,187.49427733505163,59.298024936860614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,110.04182995583545,42.17091631136649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,115.95467247707354,43.5820331170388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,64.37505866030824,32.2233263575155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,81.98701638084343,36.99392749856447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,81.67628884460044,36.17414698685707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,115.1318140952124,43.76504606525317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,78.73766398005542,35.64538204396442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,103.97446904101896,43.94150095709462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,161.92198052016684,52.16045251483123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,104.11826809886193,43.0735576725378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,107.21553236804694,41.852765567590936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,113.41568392244193,43.762061236725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,91.45536084705375,39.10744795662501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,107.72842853236187,41.57762479196838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,90.94263881577392,38.83330582575785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,79.13064606678239,36.27533776897799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,116.86727726584897,43.881964076695155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,73.24500990955299,34.961558768228144
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,113.18979193599114,43.24876016811982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,86.86187681441295,37.38111319282072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,129.1341917261236,45.52680114454376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,129.27275623823004,45.91376917470201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,112.3010912515693,46.45210547565106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,97.11660700457891,43.41566253759136
